source,target
The Pretenders,Motörhead
The Pretenders,The Kinks
The Pretenders,Stevie Nicks
The Pretty Reckless,Rock music
The Pretty Reckless,AllMusic
The Pretty Reckless,Evanescence
The Pretty Reckless,Marilyn Manson
The Pretty Reckless,The Pretenders
The Pretty Reckless,Soundgarden
The Pretty Reckless,Chris Cornell
The Pretty Reckless,Audioslave
The Pretty Reckless,Pearl Jam
The Pretty Reckless,Shinedown
The Pretty Reckless,Halestorm
The Pretty Reckless,Bad Company
The Pretty Reckless,The Beatles
The Pretty Reckless,The Doors
The Pretty Reckless,Led Zeppelin
The Pretty Reckless,Bob Dylan
The Pretty Reckless,David Bowie
The Pretty Reckless,Alanis Morissette
The Pretty Reckless,Pink Floyd
The Pretty Reckless,The White Stripes
The Pretty Reckless,The Who
The Pretty Reckless,Robert Plant
The Pretty Reckless,Joan Jett
The Pretty Reckless,Neil Young
The Rolling Stones,Rock music
The Rolling Stones,Chuck Berry
The Rolling Stones,Little Richard
The Rolling Stones,Bo Diddley
The Rolling Stones,The Beatles
The Rolling Stones,The Hollies
The Rolling Stones,The Everly Brothers
The Rolling Stones,Buddy Holly
The Rolling Stones,The Moody Blues
The Rolling Stones,The Who
The Rolling Stones,Donovan
The Rolling Stones,John Mayall
The Rolling Stones,Deep Purple
The Rolling Stones,Peter Frampton
The Rolling Stones,Rod Stewart
The Rolling Stones,April Wine
The Rolling Stones,AllMusic
The Rolling Stones,David Bowie
The Rolling Stones,Living Colour
The Rolling Stones,Jack White
The Rolling Stones,Eric Clapton
The Rolling Stones,Bruce Springsteen
The Rolling Stones,The Black Keys
The Rolling Stones,Bob Dylan
The Rolling Stones,Paul McCartney
The Rolling Stones,Ringo Starr
The Rolling Stones,Elton John
The Rolling Stones,Fats Domino
The Rolling Stones,Led Zeppelin
The Rolling Stones,Van Morrison
The Rolling Stones,Elvis Presley
The Script,AllMusic
The Script,Snow Patrol
The Script,U2
The Script,Coldplay
The Script,The Police
The Script,Van Morrison
The Script,Paul McCartney
The Smashing Pumpkins,The Cure
The Smashing Pumpkins,Red Hot Chili Peppers
The Smashing Pumpkins,Pearl Jam
The Smashing Pumpkins,The Monkees
The Smashing Pumpkins,REO Speedwagon
The Smashing Pumpkins,Cheap Trick
The Smashing Pumpkins,The Beatles
The Smashing Pumpkins,A Perfect Circle
The Smashing Pumpkins,Mötley Crüe
The Smashing Pumpkins,Rage Against the Machine
The Smashing Pumpkins,The Killers
The Smashing Pumpkins,Joy Division
The Smashing Pumpkins,Stone Temple Pilots
The Smashing Pumpkins,Green Day
The Smashing Pumpkins,Weezer
The Smashing Pumpkins,AllMusic
The Smashing Pumpkins,David Bowie
The Smashing Pumpkins,Electric Light Orchestra
The Smashing Pumpkins,Pantera
The Smashing Pumpkins,Ozzy Osbourne
The Smashing Pumpkins,Black Sabbath
The Smashing Pumpkins,Judas Priest
The Smashing Pumpkins,Metallica
The Smashing Pumpkins,Slayer
The Smashing Pumpkins,Depeche Mode
The Smashing Pumpkins,Jimi Hendrix
The Smashing Pumpkins,Marilyn Manson
The Smashing Pumpkins,Deftones
The Smashing Pumpkins,Evanescence
The Smashing Pumpkins,Third Eye Blind
The Smashing Pumpkins,Blink-182
The Smashing Pumpkins,Fall Out Boy
The Smashing Pumpkins,My Chemical Romance
The Smashing Pumpkins,Nine Inch Nails
The Smiths,Morrissey
The Smiths,Rock music
The Smiths,New York Dolls
The Smiths,The Pretenders
The Smiths,Bryan Ferry
The Smiths,Talking Heads
The Smiths,Modest Mouse
The Smiths,Crowded House
The Smiths,Beck
The Smiths,The Stone Roses
The Smiths,Joy Division
The Smiths,The Cranberries
The Smiths,AllMusic
The Smiths,The Who
The Smiths,Jimi Hendrix
The Smiths,The Rolling Stones
The Smiths,The Cult
The Smiths,Duran Duran
The Smiths,The Beatles
The Smiths,The Jam
The Smiths,Radiohead
The Smiths,Arctic Monkeys
The Smiths,Jeff Buckley
The Stone Roses,Rock music
The Stone Roses,The Clash
The Stone Roses,The Sweet
The Stone Roses,The Smiths
The Stone Roses,The Rolling Stones
The Stone Roses,Black Sabbath
The Stone Roses,The Beatles
The Stone Roses,The Byrds
The Stone Roses,Jimi Hendrix
The Stone Roses,Led Zeppelin
The Stone Roses,The Jesus and Mary Chain
The Stone Roses,Sex Pistols
The Stone Roses,The Verve
The Strokes,Rock music
The Strokes,The Velvet Underground
The Strokes,The Doors
The Strokes,The White Stripes
The Strokes,Pearl Jam
The Strokes,Radiohead
The Strokes,The Cars
The Strokes,Kings of Leon
The Strokes,The Clash
The Strokes,AllMusic
The Strokes,Arctic Monkeys
The Strokes,Lou Reed
The Strokes,The Killers
The Sweet,The Who
The Sweet,The Hollies
The Sweet,Deep Purple
The Sweet,Paul McCartney
The Sweet,The Monkees
The Sweet,Gary Glitter
The Sweet,Slade
The Sweet,Electric Light Orchestra
The Sweet,Def Leppard
The Sweet,Aerosmith
The Sweet,Bob Seger
The Sweet,Alice Cooper
The Sweet,Cheap Trick
The Sweet,Iron Maiden
The Sweet,The Kinks
The Sweet,The Animals
The Sweet,Black Sabbath
The Sweet,Ramones
The Sweet,Peter Frampton
The Sweet,The Beatles
The Sweet,New York Dolls
The Sweet,Edgar Winter
The Tragically Hip,Midnight Oil
The Tragically Hip,Kid Rock
The Tragically Hip,The Who
The Tragically Hip,Bruce Springsteen
The Tragically Hip,Bob Dylan
The Tragically Hip,The Guess Who
The Tragically Hip,Barenaked Ladies
The Tragically Hip,Bryan Adams
The Used,Rock music
The Used,AllMusic
The Used,David Bowie
The Used,My Chemical Romance
The Used,Good Charlotte
The Used,Talking Heads
The Used,Three Days Grace
The Used,Jimmy Eat World
The Velvet Underground,Lou Reed
The Velvet Underground,AllMusic
The Velvet Underground,Rock music
The Velvet Underground,The Rolling Stones
The Velvet Underground,Bo Diddley
The Velvet Underground,Jerry Lee Lewis
The Velvet Underground,Deep Purple
The Velvet Underground,U2
The Velvet Underground,The Beatles
The Velvet Underground,David Bowie
The Velvet Underground,Roxy Music
The Velvet Underground,Sonic Youth
The Velvet Underground,The Jesus and Mary Chain
The Velvet Underground,The Byrds
The Verve,AllMusic
The Verve,Rock music
The Verve,The Beatles
The Verve,The Smashing Pumpkins
The Verve,The Rolling Stones
The Verve,Beck
The White Stripes,Jack White
The White Stripes,The Who
The White Stripes,The Velvet Underground
The White Stripes,Led Zeppelin
The White Stripes,Gene Vincent
The White Stripes,Bob Dylan
The White Stripes,AllMusic
The White Stripes,The Flaming Lips
The White Stripes,The Strokes
The White Stripes,The Hives
The White Stripes,Foo Fighters
The White Stripes,Rage Against the Machine
The White Stripes,Arctic Monkeys
The Who,Rock music
The Who,Duane Eddy
The Who,AllMusic
The Who,The Kinks
The Who,The Rolling Stones
The Who,The Beach Boys
The Who,The Animals
The Who,Small Faces
The Who,The Doors
The Who,Joe Cocker
The Who,Eric Clapton
The Who,Elton John
The Who,Paul McCartney
The Who,Buddy Holly
The Who,Phil Collins
The Who,The Jam
The Who,The Band
The Who,The Clash
The Who,U2
The Who,David Bowie
The Who,Billy Idol
The Who,Neil Young
The Who,Bryan Adams
The Who,Pink Floyd
The Who,Joe Walsh
The Who,Bob Dylan
The Who,Jimi Hendrix
The Who,The Beatles
The Who,John Lennon
The Who,Ramones
The Who,Pearl Jam
The Who,Green Day
The Yardbirds,Led Zeppelin
The Yardbirds,Eric Clapton
The Yardbirds,Rock music
The Yardbirds,The Rolling Stones
The Yardbirds,Bo Diddley
The Yardbirds,AllMusic
The Yardbirds,The Who
The Yardbirds,The Velvet Underground
The Yardbirds,The Animals
The Yardbirds,Donovan
The Yardbirds,Harry Nilsson
The Yardbirds,Bob Dylan
The Yardbirds,Robert Plant
The Yardbirds,Rod Stewart
The Yardbirds,Joe Satriani
The Yardbirds,Steve Vai
The Zombies,Rock music
The Zombies,AllMusic
The Zombies,John Lennon
The Zombies,The Beatles
The Zombies,The Animals
The Zombies,ZZ Top
The Zombies,The Alan Parsons Project
The Zombies,Ringo Starr
The Zombies,The Beach Boys
Theory of a Deadman,Rock music
Theory of a Deadman,Nickelback
Theory of a Deadman,Shinedown
Theory of a Deadman,Breaking Benjamin
Theory of a Deadman,Hinder
Theory of a Deadman,Mötley Crüe
Theory of a Deadman,Alter Bridge
Theory of a Deadman,Black Stone Cherry
Theory of a Deadman,Red Hot Chili Peppers
Theory of a Deadman,AllMusic
Theory of a Deadman,Lenny Kravitz
Thin Lizzy,Rock music
Thin Lizzy,AllMusic
Thin Lizzy,Bob Dylan
Thin Lizzy,Bruce Springsteen
Thin Lizzy,Van Morrison
Thin Lizzy,Deep Purple
Thin Lizzy,Jimi Hendrix
Thin Lizzy,Slade
Thin Lizzy,Bob Seger
Thin Lizzy,Aerosmith
Thin Lizzy,REO Speedwagon
Thin Lizzy,Rod Stewart
Thin Lizzy,Sex Pistols
Thin Lizzy,Pink Floyd
Thin Lizzy,U2
Thin Lizzy,Whitesnake
Thin Lizzy,Def Leppard
Thin Lizzy,Ted Nugent
Thin Lizzy,Robert Plant
Thin Lizzy,The Cult
Thin Lizzy,Alice Cooper
Thin Lizzy,Judas Priest
Thin Lizzy,Mötley Crüe
Thin Lizzy,Motörhead
Thin Lizzy,Iron Maiden
Thin Lizzy,Metallica
Thin Lizzy,Alice in Chains
Thin Lizzy,The Cure
Third Eye Blind,Rock music
Third Eye Blind,Counting Crows
Third Eye Blind,Smash Mouth
Third Eye Blind,AllMusic
Third Eye Blind,U2
Third Eye Blind,The Rolling Stones
Third Eye Blind,Green Day
Third Eye Blind,Limp Bizkit
Third Eye Blind,Jimmy Eat World
Third Eye Blind,The Clash
Thirty Seconds to Mars,Rock music
Thirty Seconds to Mars,AllMusic
Thirty Seconds to Mars,Pink Floyd
Thirty Seconds to Mars,Alice Cooper
Thirty Seconds to Mars,Puddle of Mudd
Thirty Seconds to Mars,Billy Talent
Thirty Seconds to Mars,Our Lady Peace
Thirty Seconds to Mars,Audioslave
Thirty Seconds to Mars,The Used
Thirty Seconds to Mars,U2
Thirty Seconds to Mars,Linkin Park
Thirty Seconds to Mars,Chris Cornell
Thirty Seconds to Mars,The Cure
Thirty Seconds to Mars,The Smashing Pumpkins
Thousand Foot Krutch,Three Days Grace
Thousand Foot Krutch,Finger Eleven
Thousand Foot Krutch,Sum 41
Thousand Foot Krutch,Our Lady Peace
Thousand Foot Krutch,Thirty Seconds to Mars
Thousand Foot Krutch,Breaking Benjamin
Three Days Grace,Rock music
Three Days Grace,AllMusic
Three Days Grace,Nickelback
Three Days Grace,Evanescence
Three Days Grace,Hoobastank
Three Days Grace,Staind
Three Days Grace,Breaking Benjamin
Three Days Grace,Seether
Three Days Grace,Buckcherry
Three Days Grace,Nine Inch Nails
Three Days Grace,Shinedown
Three Days Grace,P.O.D.
Three Days Grace,Halestorm
Three Days Grace,Van Halen
Three Days Grace,Avenged Sevenfold
Three Days Grace,Volbeat
Three Days Grace,The Tragically Hip
Three Days Grace,Our Lady Peace
Three Days Grace,Linkin Park
Three Days Grace,Collective Soul
Three Days Grace,Godsmack
Three Days Grace,Bring Me the Horizon
Three Dog Night,Harry Nilsson
Three Dog Night,The Beach Boys
Three Dog Night,Whitesnake
Three Dog Night,AllMusic
Tom Petty,Rock music
Tom Petty,Tom Petty and the Heartbreakers
Tom Petty,Traveling Wilburys
Tom Petty,Elvis Presley
Tom Petty,The Beatles
Tom Petty,The Rolling Stones
Tom Petty,Stevie Nicks
Tom Petty,Bob Dylan
Tom Petty,Grateful Dead
Tom Petty,George Harrison
Tom Petty,Roy Orbison
Tom Petty,Electric Light Orchestra
Tom Petty,Ringo Starr
Tom Petty,Beck
Tom Petty,Pearl Jam
Tom Petty,The Allman Brothers Band
Tom Petty,The Black Crowes
Tom Petty,Steve Winwood
Tom Petty,Lenny Kravitz
Tom Petty,Elvis Costello
Tom Petty,Steely Dan
Tom Petty,Red Hot Chili Peppers
Tom Petty,Chuck Berry
Tom Petty,The Strokes
Tom Petty,Little Richard
Tom Petty and the Heartbreakers,Tom Petty
Tom Petty and the Heartbreakers,Rock music
Tom Petty and the Heartbreakers,Traveling Wilburys
Tom Petty and the Heartbreakers,Bruce Springsteen
Tom Petty and the Heartbreakers,Bob Seger
Tom Petty and the Heartbreakers,John Mellencamp
Tom Petty and the Heartbreakers,Stevie Nicks
Tom Petty and the Heartbreakers,Bob Dylan
Tom Petty and the Heartbreakers,Foo Fighters
Tom Petty and the Heartbreakers,The Bangles
Tom Petty and the Heartbreakers,Beck
Tom Petty and the Heartbreakers,Ringo Starr
Tom Petty and the Heartbreakers,Pearl Jam
Tom Petty and the Heartbreakers,The Allman Brothers Band
Tom Petty and the Heartbreakers,Fats Domino
Tom Petty and the Heartbreakers,Neil Young
Tom Petty and the Heartbreakers,Fleetwood Mac
Tom Petty and the Heartbreakers,Don Henley
Tom Petty and the Heartbreakers,George Harrison
Tom Petty and the Heartbreakers,Joe Walsh
Tom Petty and the Heartbreakers,The Lumineers
Tom Petty and the Heartbreakers,The Byrds
Tommy James and the Shondells,Rock music
Tommy James and the Shondells,Billy Idol
Tool band,Rock music
Tool band,Rage Against the Machine
Tool band,Ozzy Osbourne
Tool band,A Perfect Circle
Tool band,Lenny Kravitz
Tool band,Led Zeppelin
Tool band,Pearl Jam
Tool band,AllMusic
Tool band,Pink Floyd
Tool band,Alice in Chains
Tool band,Peter Gabriel
Tool band,Sex Pistols
Tool band,Depeche Mode
Tool band,Faith No More
Tool band,David Bowie
Tool band,System of a Down
Tool band,Deftones
Tool band,Korn
Tool band,Breaking Benjamin
Tool band,Limp Bizkit
Tool band,Ted Nugent
Tool band,Ramones
Toto band,Rock music
Toto band,Steely Dan
Toto band,AllMusic
Toto band,Paul McCartney
Toto band,Don Henley
Toto band,George Harrison
Toto band,Joe Cocker
Toto band,Steve Vai
Toto band,Weezer
Toto band,Huey Lewis and the News
Toto band,Christopher Cross
Toto band,Alice Cooper
Toto band,Pink Floyd
Toto band,Eric Clapton
Tracy Chapman,AllMusic
Tracy Chapman,Eric Clapton
Tracy Chapman,Alanis Morissette
Traffic band,Steve Winwood
Traffic band,Rock music
Traffic band,AllMusic
Traffic band,Joe Cocker
Traffic band,Three Dog Night
Traffic band,Jimi Hendrix
Traffic band,Grateful Dead
Traffic band,Tom Petty
Train band,Rock music
Train band,Led Zeppelin
Train band,Barenaked Ladies
Train band,Counting Crows
Train band,AllMusic
Train band,Pearl Jam
Train band,Bob Dylan
Train band,Bruce Springsteen
Train band,Neil Young
Train band,Elton John
Train band,The Black Crowes
Train band,3 Doors Down
Train band,The Script
Train band,The Fray
Train band,Bon Jovi
Train band,Van Halen
Train band,John Mayer
Train band,REO Speedwagon
Traveling Wilburys,Rock music
Traveling Wilburys,George Harrison
Traveling Wilburys,Tom Petty
Traveling Wilburys,Bob Dylan
Traveling Wilburys,Roy Orbison
Traveling Wilburys,AllMusic
Traveling Wilburys,Tom Petty and the Heartbreakers
Traveling Wilburys,The Beatles
Traveling Wilburys,The Rolling Stones
Traveling Wilburys,Dire Straits
Traveling Wilburys,R.E.M.
Traveling Wilburys,Electric Light Orchestra
Traveling Wilburys,Duane Eddy
Traveling Wilburys,Ringo Starr
Travis band,The Beatles
Travis band,Neil Young
Travis band,The Rolling Stones
Travis band,Paul McCartney
Travis band,The Byrds
Travis band,The Killers
Travis band,Coldplay
Trivium band,Metallica
Trivium band,AllMusic
Trivium band,Killswitch Engage
Trivium band,Korn
Trivium band,Iron Maiden
Trivium band,Sepultura
Trivium band,Five Finger Death Punch
Trivium band,Pop Evil
Trivium band,Bullet for My Valentine
Trivium band,Megadeth
Trivium band,Avenged Sevenfold
Trivium band,Ozzy Osbourne
Trivium band,Slayer
Trivium band,Pantera
Trivium band,Black Sabbath
Trivium band,Judas Priest
Trivium band,Blink-182
Trivium band,Led Zeppelin
Trivium band,Aerosmith
Trivium band,Van Halen
Trivium band,Dashboard Confessional
Trivium band,Depeche Mode
Trivium band,The Beatles
Twenty One Pilots,The Beatles
Twenty One Pilots,Elvis Presley
Twenty One Pilots,Foo Fighters
Twenty One Pilots,AllMusic
Twenty One Pilots,Fall Out Boy
Twenty One Pilots,My Chemical Romance
Twenty One Pilots,Green Day
Twenty One Pilots,Dashboard Confessional
Twenty One Pilots,Paramore
Twisted Sister,New York Dolls
Twisted Sister,David Bowie
Twisted Sister,Slade
Twisted Sister,Led Zeppelin
Twisted Sister,Black Sabbath
Twisted Sister,Alice Cooper
Twisted Sister,Motörhead
Twisted Sister,Metallica
Twisted Sister,Frank Zappa
Twisted Sister,Billy Joel
Twisted Sister,Iron Maiden
Twisted Sister,Joan Jett
Twisted Sister,AllMusic
Twisted Sister,The Beatles
Twisted Sister,Deep Purple
Twisted Sister,Grand Funk Railroad
Twisted Sister,The Rolling Stones
Twisted Sister,The Monkees
Twisted Sister,Aerosmith
Twisted Sister,Van Halen
U2,Rock music
U2,The Jam
U2,The Clash
U2,Sex Pistols
U2,Thin Lizzy
U2,The J. Geils Band
U2,The Who
U2,Led Zeppelin
U2,AllMusic
U2,Bob Dylan
U2,Van Morrison
U2,The Rolling Stones
U2,Bruce Springsteen
U2,Green Day
U2,Joy Division
U2,David Bowie
U2,Ramones
U2,The Beatles
U2,Elvis Presley
U2,Lou Reed
U2,Roy Orbison
UB40,The Pretenders
UB40,Dire Straits
UB40,Bee Gees
UB40,Ozzy Osbourne
UB40,Elvis Presley
Uriah Heep band,Rock music
Uriah Heep band,Deep Purple
Uriah Heep band,Elton John
Uriah Heep band,Three Dog Night
Uriah Heep band,David Bowie
Uriah Heep band,Whitesnake
Uriah Heep band,Black Sabbath
Uriah Heep band,Ozzy Osbourne
Uriah Heep band,AllMusic
Uriah Heep band,Judas Priest
Uriah Heep band,Def Leppard
Uriah Heep band,Iron Maiden
Vampire Weekend,Rock music
Vampire Weekend,AllMusic
Vampire Weekend,Radiohead
Vampire Weekend,Pearl Jam
Vampire Weekend,Arcade Fire
Vampire Weekend,The Black Keys
Vampire Weekend,Grateful Dead
Vampire Weekend,Bruce Springsteen
Vampire Weekend,Fleetwood Mac
Van Halen,Steely Dan
Van Halen,Sex Pistols
Van Halen,Black Sabbath
Van Halen,Roy Orbison
Van Halen,The Beach Boys
Van Halen,Bon Jovi
Van Halen,Beck
Van Halen,Deep Purple
Van Halen,Ozzy Osbourne
Van Halen,Joe Satriani
Van Halen,Velvet Revolver
Van Halen,Alter Bridge
Van Halen,Chris Cornell
Van Halen,Robert Plant
Van Halen,AllMusic
Van Morrison,Rock music
Van Morrison,The Doors
Van Morrison,Jimi Hendrix
Van Morrison,AllMusic
Van Morrison,John Mellencamp
Van Morrison,Bob Dylan
Van Morrison,Eric Clapton
Van Morrison,The Band
Van Morrison,Steve Winwood
Van Morrison,Elvis Presley
Van Morrison,Bruce Springsteen
Van Morrison,Elvis Costello
Van Morrison,U2
Van Morrison,Rod Stewart
Van Morrison,Tom Petty
Van Morrison,Elton John
Van Morrison,Thin Lizzy
Van Morrison,Bob Seger
Van Morrison,Jeff Buckley
Van Morrison,Counting Crows
Van Zant duo,Lynyrd Skynyrd
Van Zant duo,AllMusic
Velvet Revolver,Stone Temple Pilots
Velvet Revolver,Alice in Chains
Velvet Revolver,AllMusic
Velvet Revolver,The Cult
Velvet Revolver,The Black Crowes
